AIT台北办事处处长郦英杰吊唁台军死去士兵，目的何在？,“美在臺協會”（AIT）臺北辦事處處長酈英傑。（圖片來源網絡） 臺海軍陸戰隊本月3日舉行搶灘操演，突擊艇翻覆，造成陳志榮及蔡博宇等士官兵罹難，“美在臺協會”（AIT）臺北辦事處處長酈英傑日前罕見出席這兩名在演習中死去士兵公祭。輿論認爲，酈英傑表達哀悼只是表面動作，實質帶有不可告人的政治目的。 一向“高高在上”的酈英傑，居然親臨臺軍士兵公祭，向受難者家屬握手致哀。如此大費周章，真的是單純想表達哀思嗎？ 當然不是！如果AIT如此好心，爲何在臺灣遭受自然災害的時候，不見AIT臺北辦事處人員前往救災救援、爲死去的民衆弔唁默哀呢？ 那酈英傑此舉目的何在？其一，拉攏感情，固化民進黨當局及臺軍官兵對美的依賴和感激。其二，繼續渲染兩岸敵對情緒，製造危機感，持續強化兩岸對立對抗氛圍。其三，傳達美方作爲“後盾”支持臺軍的信號，提升民進黨當局“以武拒統”“倚美謀獨”的信心和勇氣。 “美國在臺協會”近來動作頻頻，在挑撥兩岸關係方面可謂不遺餘力。從去年底臺灣“兩項選舉”時，大肆污衊稱大陸通過釋放假信息、對臺施壓“影響臺灣選舉”，以此強化“仇中”情緒，藉機影響島內民衆投票傾向。今年4月底，AIT連續在網絡媒體發表煽動言論，鼓動民進黨當局參加世衛組織、世衛大會，以推動臺灣擴大國際參與的藉口，企圖在國際上製造“兩個中國”，加劇兩岸對抗。5月，AIT臺北辦事處處長酈英傑“建議”將“中華職棒”更名爲“臺灣職棒”，明顯是鼓動民進黨當局推動“去中國化”，刻意擴大兩岸嫌隙。 如此看來，AIT是美國挑撥兩岸關係的前哨，島內民衆要看清形勢，認清美國把臺灣當棋子使的真實嘴臉。美國在臺協會給兩岸關係添亂，無非是想加劇兩岸對抗，最終會給臺灣帶來無窮的災難，而不是和平與繁榮。（文/雙九）,red
国民党组织改造 黄复兴党部或转型为“退伍军人委员会”,國民黨改革委員會將在6月19日提出各組結論。（圖片來源：臺灣《聯合報》） 中國臺灣網6月15日訊 據臺灣《聯合報》報道，國民黨改革委員會將在6月19日提出各組結論，其中與兩岸議題同樣受外界關注的“組織改造”部分，將有極大變動，一旦通過，堪稱國民黨史上“最大幅度組織改革”，黃復興黨部將不再是“特種黨部”，而是轉型成“退伍軍人委員會”，成爲黨內一級單位。國民黨中央原本欲縮減一半的中常委人數，遭改革小組否決。 國民黨內人士表示，這次組織改革將影響所有以選舉產生的公職。位階最低的黨代表部分，人數將從現有的1900多人減爲1041人；中央委員預期將會以民意代表選區爲基礎規劃名額，也將比現有名額減少。 中常委方面，改革小組決議總名額32人不變，但任期將只能連選連任一次，最多擔任8年，解決“萬年黨代表”的問題。主席選舉則取消現有的聯署制度，以增加更多人蔘與，但限定曾擔任中央委員、中評委的資格不變。 另外，包括黨代表都必須繳納“分攤金”是組改與財務兩小組的共識。據報道，未來黨代表必須負擔的“分攤金”爲一年一萬元新臺幣。但黨內人士表示，考慮到有些黨代表可能是學生或年輕人，仍可能微調或訂定例外條款。 目前黃復興黨部屬於國民黨“特種黨部”，由黨員自行經營，並自行選出黨代表。爲避免“黨內有黨”，黃復興黨部將改製爲“退伍軍人委員會”，層級爲中央黨部的一級單位，未來也不再有“黃復興黨代表”，而是打散一起選舉。 有國民黨人士認爲，改制將影響退伍軍人對國民黨的向心力，未來經營會更困難。但也有認爲，過去黃復興黨部人數佔黨員人數的1/3以上，選出的黨代表佔比不到1/6。改制後，黨員人數若充分反映到黨代表，佔比達1/4以上，反而會增加影響力。 黃復興黨部是中國國民黨特殊黨部之一，是爲臺軍退役人員設立的黨部，黨部成員包括退役官兵及其眷屬。（中國臺灣網 李寧）,red
国民党邀蔡英文共登钓鱼岛被拒，台媒：民进党当局丢盔弃甲到令人匪夷所思,【環球時報記者 張天行】爲捍衛釣魚島(臺灣稱釣魚臺)“主權”，國民黨15日提出請蔡英文與各政黨領袖登島宣示，結果被拒絕。據臺灣聯合新聞網報道，日本沖繩縣石垣市擬將釣魚島列嶼行政地址改爲“登野城尖閣”後，國民黨“立法院”黨團15日召開記者會表達嚴正抗議。黨團書記長蔣萬安稱，“領土主權寸土不讓，毫無妥協空間”，但現在看到民進黨當局只是口頭上一再重複釣魚島是臺灣的，沒有任何實際行動。國民黨黨團爲此提出6點要求，包括請蔡英文與各政黨領袖及宜蘭漁民出海登釣魚島宣示“主權”、請當局立刻召見日本駐臺代表，表達嚴正抗議以及即刻召回駐日代表謝長廷，讓其清楚交代交涉過程等。蔣萬安還提及馬英九過去用強硬做法捍衛釣魚島時，時任“立委”的“行政院副院長”陳其邁曾建議馬登釣魚島辦釣魚大賽，如今他要正式請陳其邁兌現承諾，“我會第一個報名，但我嗆你不敢”。此前國民黨主席江啓臣已表示願邀請蔡英文一起跟着宜蘭漁民出海，前進釣魚島，國民黨“立委”陳玉珍15日表示，希望蔡能呼應江啓臣的邀請，若蔡沒有迴應，她不排除在6月下旬舉辦考察行程，登釣魚島宣示“主權”。釣魚島的管轄地宜蘭縣也醞釀行動。宜蘭縣議員蔡文益稱，如果日本石垣市議會執意通過釣魚島地址更名案，7月7日他將串聯漁會及民間團體發動新一波保釣。他說，當年日本以“走丟了一個日本兵”爲由發動“盧溝橋事變”，如今臺灣卻是一口氣“丟了5個島”(釣魚島列嶼)，更不能沉默以對、噤不作聲，要以實際行動展現出我們捍衛“主權”和漁權的堅決立場。不過，民進黨當局仍是輕描淡寫。臺“總統府”發言人丁允恭15日稱，釣魚島列嶼是“中華民國領土”，這是當局一貫立場，呼籲各方秉持“擱置爭議，共同開發”的原則，以和平方式解決爭議。“行政院副院長”陳其邁稱，捍衛“主權”的決心沒有任何改變，至於要怎麼做，不管是要通過“外交”協商還是護漁等，不用在任何其他事項做不必要的評論。聯合新聞網15日分析稱，民進黨當局有兩大顧慮，一是臺日友好一直是蔡英文的“外交方針”;二是民進黨在兩岸關係上日漸疏遠，需要強化臺日關係聯結。臺灣《中國時報》稱，面對日本嚴重侵害“主權”和漁權，選舉時整天高喊“主權”的民進黨當局卻像是跳向另一個平行時空，不僅本身無意主動捍衛“主權”，也不願藉由民氣向日方宣示立場，丟盔棄甲到令人匪夷所思。 ,red
日本要对钓鱼岛行政区划更名都怪大陆？民进党当局想甩锅被网民看破,【環球網報道】日本石垣市要將釣魚島（臺灣稱“釣魚臺”）行政區劃改名一事在島內以發酵數日，臺灣地區領導人蔡英文被多次喊話，要求其登島，國民黨更喊話蔡英文“不可再軟弱”。面對島內要求對抗日本聲浪的高漲，一向被批“媚日”的民進黨當局果然拿出一貫招數——甩鍋大陸。這次，民進黨當局將日本要對釣魚島行政區劃改名的原因牽扯到大陸身上。據臺灣“中央社”報道，臺外事部門今天上午發佈新聞稿稱，針對改名一事，日本石垣市長中山義隆對其的回覆是，此事雖是地方事務，但可能波及“臺日友好關係”，請務必審慎自制。中山義隆還稱，事件起因是大陸公務船頻繁進出釣魚島海域，並驅離日本漁船（去年約30起，今年年初至今已達10起），引發當地民衆強烈反彈，因此舊案重提，據以“反制”。臺灣“中央社”報道截圖此外，臺外事部門繼續輕描淡寫的提及對釣魚島的主權，隨即卻又聲稱，每年通過“臺日漁業委員會”商議“臺日漁業協議”適用海域作業秩序問題。臺外事部門還宣稱，相關單位將依據與“臺日漁業協議”相關規定確保臺灣漁民權益，以實現資源共享目標。而事實上，宣稱確保臺灣漁民權益的民進黨上臺之初，就曾恰逢臺灣漁民在衝之鳥礁附近被日本公務船抓扣並勒索，民進黨當局卻沒有半句譴責抗議的話。2017年初，時任美國國防部長訪日時稱“釣魚島適用日美安保條約”，而面對釣魚島被日本覬覦，蔡英文和臺北“駐日代表”謝長廷均未做出表態，引發島內批評兩人是“兒皇帝”“孫代表”。2018年，謝長廷又在接受臺灣媒體採訪時稱，“衝之鳥、釣魚臺（釣魚島）及慰安婦等爭議，都是懸案”。有臺灣輿論直言，臺灣有些人老是用這類發言討日本人的歡心，但“就算是日本人，其實內心也看不起這羣人吧”。此次，臺灣外事部門言論一出，有島內網民怒稱，關日本什麼事？這種白癡的話只有民進黨當局和無腦綠營會相信。還有網民指責民進黨當局稱，這就是被人賣了，還傻傻的幫忙數錢，民進黨當局不敢登釣魚島對日本嗆聲，是還留戀日據時代的臺奴身份嗎？“民主退步黨”這個“外交部”變成日本的“外交科” 科長是“舔日跪日”謝長廷。↓更可笑的是，臺灣一家名爲“信傳媒”的媒體今天還“恰逢其時”地發佈了一篇題爲“釣魚臺改名爭議》解放軍想藉此挑起爭端 蔡政府別上當”的報道，似乎在與民進黨當局一唱一和。文中提到，其前年曾獨家報道，由於蔡英文當局上臺後，臺日之間維持“相當不錯的友好關係”，因此大陸就挑釣魚島想讓臺日雙方吵個架。報道援引所謂“權威人士”的說法稱，解放軍的目的就是想借由釣魚島挑起爭端，破壞“臺日之間的友好關係”，提醒蔡當局可千萬要搞清楚，別上瞭解放軍的當。不過，這套說辭被島內網民一眼看破。有人表示，邏輯不通，改名的是誰，就是誰想挑起爭端， 這樣理解很困難嗎? 解放軍想挑起事端，所以下令日本地方議會改名?所以日本“大哥哥”也是解放軍養的一條狗？有網民諷刺民進黨當局，自己不敢出聲，賴給大陸就對了。↓,red
喊出“枪毙蔡英文”之后，台退休教授面临政治追杀,【環球網報道】“槍斃蔡英文！”已退休的臺北城市科技大學退休教授周明臺因喊出這句話，連日來被推到風口浪尖。臺灣綠媒“三立新聞網”稱，周明臺此言恐已觸犯“恐嚇危害安全罪”，可處2年以下有期徒刑、拘役或300元（新臺幣，下同）以下罰款。臺灣警方稱，不排除依蒐證畫面傳喚當事人到案說明。民進黨籍“立委”王定宇更揪住此事，要求必須依法嚴辦。島內網民則看法不一。綜合臺媒報道，高雄市長韓國瑜罷免案6月6日通過，挺韓的高雄市議會議長許昆源當晚墜樓身亡。臺灣“民主監督聯盟”召集人黃正忠13日舉辦“百萬白衫軍庶民上凱道”遊行活動，其間周明臺作爲代表上臺發言時高喊，大家應該勇敢站出來替天行道，爲許昆源討公道，“我們要團結把蔡英文拉下來，罷免蔡英文！槍斃蔡英文！”周明臺“槍斃蔡英文！”的言論一出，隨即成爲島內輿論焦點，近兩日，島內媒體、“立委”、網民紛紛對此發聲。臺灣“三立新聞網”13日稱，周明臺“恐怕已經踩到法律紅線！”根據臺灣“刑法”第305條（恐嚇危害安全罪），以加害生命、身體、自由、名譽、財產之事，恐嚇他人致生危害於安全者。處2年以下有期徒刑、拘役或300元以下罰金。臺北市警察局中正一分局同日（13日）表示，針對相關言論，會在活動結束後，通過現場蒐證畫面瞭解當事人言論，若涉及違法，會依法傳喚當事人說明。臺警方還稱，此言論恐涉及“刑法”恐嚇危害安全罪或恐嚇公衆罪，但仍須依現場蒐證影片及傳喚當事人說明後，才能依法究辦。民進黨籍“立委”王定宇聲稱，言論自由也不能踩法律紅線，這樣的言論已經觸犯恐嚇危害安全罪，最重可關2年，必須依法嚴辦。島內網民對此事的看法則各持己見。有人支持應該依法嚴辦，有人質疑，“以前這樣講是司空見慣，現在這樣講就要被法辦！”喊口號就送辦，罷韓遊行時出現拔舌、砍頭...等人偶，怎不見王定宇出來講要法辦，真是雙標，只許州官放火，不許百姓點燈。還有人表示，（依此標準）之前向馬英九扔鞋的，那維安人員早就該開槍射擊啦！↓有人認爲，“槍斃”跟“槍殺”是兩種不同的概念，前者是經過判刑後所執行的刑罰，如果沒被判刑或罪不至死就不會執行。常在有人犯錯時稱：真該槍斃，就是這道理。所以稱誰該槍斃應該不至於犯法吧？↓,red
台湾台中中横便道山壁大面积塌方 暂无人员伤亡,昨天（12日）上午，臺灣台中市和平區中橫便道一處上邊坡路段，突然發生大規模塌方，造成道路雙向阻斷，所幸目前沒有傳出人員傷亡以及車輛受損。 臺中市和平區中橫便道22.5公里處上邊坡路段，12日上午發生大規模塌方，而且持續有大小石塊落下，場面相當危險，雙向道路也全部被阻斷，警方及時趕到現場拉起封鎖線防止車輛進入。所幸沒有傳出人員傷亡以及車輛受損。 災害發生後，臺公路主管機構調派機具到現場清除塌方，預計要到13日下午才能恢復通行。初步統計，整個塌方面積已經有3200平方米，而且初步研判可能是近日大雨加上地震造成土石松動塌方。 ,red
中美军机过境后，台军夜放“窜天猴”，大战一触即发？,中美軍機過境後，臺軍夜放“竄天猴”，大戰一觸即發？（圖片來源網絡） 6月9日，1架美軍C-40A運輸機飛越臺灣；其後，臺灣方面稱，解放軍多架蘇-30戰機短暫進入臺灣西南空域。6月11日，針對美軍機飛越臺灣一事，國臺辦發言人朱鳳蓮應詢指出，美軍機飛越臺灣，損害我主權、安全、發展利益，違反國際法和國際關係基本準則，是一起非法行徑和嚴重挑釁事件。我們對此表示強烈不滿和堅決反對。 但朱鳳蓮話音剛落，11日晚間，臺灣方面又試射了多枚導彈。難道民進黨當局無視大陸警告，想要“頂風作案”？ 臺媒報道指出，11日晚間的導彈試射，是由臺灣“中科院”操作的。報道稱，11日晚間8時左右，臺東成功鎮基翬（hui，一聲）漁港附近響起刺耳轟鳴聲，隨後一枚導彈拖着長長的黑煙飛向天際，大約20秒後消失在空中。 有綠營媒體在報道極力渲染導彈發射瞬間畫面，表示導彈升空時發出轟隆隆的巨響，火光照亮夜空，巨響傳遍了臺灣東海岸。另有臺媒報道稱，“中科院”隨後證實在臺東發射了一枚“天弓二型”導彈，而在屏東九鵬基地稍後也發射一枚“天弓三型”導彈，在蘭嶼上空成功攔截該枚“天弓二型”導彈。 過去“中科院”每年都會有一到兩次類似的導彈發射，通常發射的都是“愛國者”導彈和“天弓”系列導彈。 看起來，這起導彈試射事件，是以研究機構名義發起，似乎與臺灣軍方不同；另外試射活動屬於每年“固定節目”，無需過渡解讀。但問題是，臺灣當面對於試射時機的把握，正好趕在中美軍機過境這個節骨眼，顯然暗含示威之意和“以武拒統”的幻想。 民進黨當局一再鼓吹髮展針對大陸的“不對稱戰力”，並叫囂已經“做好戰爭準備”。但這種喊話除了發動仇恨動員，騙騙選票，根本無法撼動兩岸早已判若雲泥的軍事力量對比。 央軍委委員、中央軍委聯合參謀部參謀長李作成5月29日在《反分裂國家法》實施15週年座談會上明確表示，全軍官兵爲民族復興而戰、爲祖國統一而戰、爲踐行使命而戰的決心意志無比堅定。人民軍隊有堅定的意志、充分的信心、足夠的能力挫敗任何形式的“臺獨”分裂圖謀。 國臺辦發言人朱鳳蓮強調，民進黨當局勾結外部勢力侵犯中國主權安全，破壞臺海和平穩定，禍患島內民衆安全福祉。我們對此表示強烈譴責。我們有決心、有意志、有能力堅決維護國家主權、安全、發展利益。我們嚴正警告民進黨當局不要誤判形勢，不要低估全體中國人民維護國家主權和領土完整的堅強意志和堅定決心，立即停止上述行徑。（文/關其行）,red
台湾一男子因20年前命案曾9次判死 如今全案无罪确定,謝志宏。（圖：臺灣《聯合報》/記者邵心傑 攝） 中新網6月12日電 據臺灣《聯合報》報道，20年前震驚臺灣社會的臺南歸仁雙屍命案，謝志宏被判9次死刑、死刑定讞；日前，檢方發現新事證聲請再審，臺南高分院認爲，謝當年的警詢錄音帶消失，且同案共犯郭某證述謝殺害被害人的證詞可信度有疑，5月15日逆轉改判謝無罪，檢方未上訴，全案無罪確定。 謝志宏說，“終於可以展開新的人生”。 謝志宏(41歲)目前是汽車零件送貨員，得知無罪確定，難掩雀躍神情。他說，早在20年前就該得到的(結果)，現在纔得到，還是以平常心面對，考慮出來創業。 曾是死囚的他，自當年案發後被關押6834天，若無罪確定，以每天最高5000元(新臺幣，下同)補償金換算，最高可獲3417萬元冤獄補償金。 律師塗欣成說，近期將和律師團開會，下一步聲請刑事補償。 ,red
国台办：“台独”分子胆敢以身试法必遭严惩,新華社北京6月12日電 針對島內一些“臺獨”政黨和團體近來不斷鼓譟“修憲”“正名”，並妄圖推動制定所謂“新憲法”，國臺辦發言人朱鳳蓮12日應詢指出，近一段時間，民進黨當局加緊勾連外部勢力破壞臺海和平穩定，不斷挑動兩岸對立對抗，導致兩岸關係更趨複雜嚴峻。島內一小撮“臺獨”分裂勢力利令智昏，藉機生事，大肆鼓譟並加緊推動一系列謀“獨”活動，企圖把兩岸關係推向危險邊緣，把臺灣同胞推向災難深淵。 朱鳳蓮表示，“臺獨”分裂勢力及其活動是臺海和平穩定的最大威脅，是兩岸關係和平發展的最大障礙。他們的行徑與中華民族根本利益和臺灣同胞切身利益背道而馳，註定不會得逞。我們正告這些“臺獨”分子必須懸崖勒馬，膽敢以身試法，必遭嚴懲。,red
受疫情影响延迟85天后，大甲妈祖绕境昨日起驾,【環球時報記者 張若】因新冠肺炎疫情，大甲媽祖繞境進香活動在延後85天后於11日晚起駕，正式展開9天8夜的繞境之旅。11日下午5時，國民黨主席江啓臣、臺中市副市長陳子敬、“立法院副院長”蔡其昌以及先前接受換肝手術的大甲鎮瀾宮董事長顏清標、顏寬恆父子現身恭迎正爐媽、湄洲媽及副爐媽上轎。顏清標在致辭時稱，大家跟隨媽祖的腳步，走出健康、走出快樂，防疫期間也祈求媽祖展現神威，早日除掉疫情。聯合新聞網稱，受疫情影響，今年跟隨媽祖神轎的信徒限制在800人，且須實名登記。11日早上，等待登記的羣衆排了約500米，其中搶到頭香的桃園中壢民衆排了6個半小時。《中國時報》稱，鎮瀾宮爲防疫祭出實名制管控信衆人數，並維持神轎周圍不超過800人；9天8夜期間每天贈送800頂帽子給實名登記的信衆，所有隨行團隊及神轎班等人員全部造冊，每天戴口罩、量體溫，途經宮廟全面消毒，並使用餐盒提供點心，不吃大鍋菜。新港奉天宮董事長何達煌稱，大家都在問爲何大甲媽祖這次宣佈繞境這麼急，“因爲媽祖很靈，就是要讓信衆請假來不及，參加的人就不會太多，達到防疫效果”。大甲媽祖繞境原定3月19日舉辦，但因疫情宣佈暫停，直到臺灣“中央流行疫情指揮中心”7日宣佈解封，繞境才正式啓動。這也是島內解封后舉辦的第一場近千人大型活動， 臺“行政院長”蘇貞昌提醒稱，繞境防疫要做好，不要搶轎、鑽轎腳等。聯合新聞網評論稱，大甲媽祖以往9天8夜的繞境規模，巡行距離超過300公里，途經100多座大小宮廟，參與民衆至少200萬人。繞境活動是對臺灣過去140天防疫成效的驗收。,red
台媒：台防务部门证实染疫军舰曾有70人求诊71次，其中5人曾发烧,【環球網報道】臺海軍“敦睦艦隊”中的磐石艦目前已有24人確診感染新冠肺炎。據臺灣《聯合報》20日報道，根據臺防務部門“軍醫局”今天（20日）提供給臺“立委”的數據顯示，“敦睦艦隊”在來回帕勞的航程中，磐石艦上337位官兵中有70人曾經向艦上醫官求診71次，且其中曾有5人發燒。報道稱，臺防務部門“副部長”張哲平證實這項資料，但他稱，自己至今也是第一次看到資料，臺防務部門項目小組將此已列爲調查項目，將會究責。《聯合報》稱，民進黨籍“立委”趙天麟今天上午在臺“立法院”稱，海軍“敦睦艦隊”有無隱匿疫情，他不敢說，“但輕忽一定有”。他提到，根據臺防務部門“軍醫局”提供的資料，磐石艦有337位軍士官兵，其中竟有70人看診71次，且其中有5人發燒。趙天麟說，他日前曾質詢過“敦睦艦隊”磐石艦的狀況，臺防務部門負責人嚴德發稱，艦上有負壓隔離病牀，能以直升機載走病患，“狀況很好”。而實際上在“敦睦艦隊”航程裏卻有70人看診71次，還有5人發燒？“‘部長’卻表示一切安好”，“這到底在幹嘛？”張哲平對此迴應稱，在“敦睦艦隊”整個航行過程中，到達帕勞前後確有5人發燒，但艦上醫官將患者隔離到一般病房作診治後，“大約4到6天這些症狀也就沒有了”。他說，這些事在昨日（19日）臺灣地區流行疫情指揮中心記者會上，指揮官陳時中曾講過：這個專業判斷，很難。趙天麟又稱，艦上有這麼高比例人數曾求診過，爲什麼海軍“敦睦艦隊”如此輕忽？而且“軍醫局”臺軍左營醫院14日曾編組聯測小組登上磐石艦，審視這些看診數據後，難道不會覺得很驚悚？軍方竟還決定讓所有人放假？趙天麟稱，是否隱匿疫情他不敢說，但難道不須爲輕忽疫情向民衆道歉？現在民衆爲此“雞飛狗跳、民情沸騰”。張哲平則對此稱，不僅外界質疑此事，臺防務部門也將此列爲調查項目，昨日海軍已表示會依指揮中心所有調查結果，究責相關人，“應負什麼責任就負什麼責任”。對於臺防務部門的說法，有島內網民批評，臺軍如果跟擠牙膏一樣擠一點才吐一點，最後只會失去民衆信任。有人表示，“應負什麼責任就負什麼責任”結果又會是一些小兵小官承擔責任。↓還有臺灣網民由此擔憂表示，這樣看來，很有可能病毒根本是從臺灣帶上軍艦的，只是軍艦上羣聚效應讓病毒的影響被放大，顯然島內的染疫破口已然遠超乎疫情中心每天發佈的那樣。↓,red
台湾一派出所门前10余人持刀斗殴，警察鸣3枪驱散,【環球網報道】據臺灣“中央社”報道，臺灣雲林19日清晨多人持刀械、棍棒聚衆鬥毆，事發地點在雲林縣斗六分局公正派出所前。警察制止無效，對空鳴3槍示警，鬥毆雙方纔一鬨而散，期間2人被送醫，包括1警察。報道稱，臺警方表示，涉及鬥毆的其中一方鄭姓男子等人，19日清晨因涉及一起傷害案，在公正派出所作筆錄，另一方的陳姓男子因疑與鄭姓男子有金錢糾紛，獲悉此事後便夥同他人前往派出所。警方還原案發當時情況稱，雙方在公正派出所前碰頭，互嗆後發生肢體衝突。現場10餘人參與鬥毆，手中持有刀械、棍棒等武器。警察聽到吵鬧聲出外制止，但因當時爲清晨時分，警力不足，無法及時壓制，導致鬥毆持續數分鐘。警方提到，現場警察擔心局面嚴重失控，對空鳴3槍示警，雙方纔一鬨而散，部分參與鬥毆的人被帶回派出所，其中陳姓男子頭部、手部受傷，另有1名警察手腳擦傷，2人送醫包紮後已無大礙。另據臺灣“中時電子報”報道，警方事後循線拘捕陳姓男子、鄭姓男子等12人，查扣西瓜刀、棒球鋁棍及防彈衣等證物，依傷害、恐嚇、妨害公務、聚衆鬥毆等罪嫌將他們移送雲林地檢署偵辦，並因犯罪嫌疑重大向雲林地方法院申請羈押。報道稱，雲林縣警局今天（20日）上午對外說明表示，防彈衣並非管制品，所以一般民衆擁有並不違法，但因整體處理過程影響警察形象，所以雲林縣警察局斗六分局局長符基強身爲主管，應負起全責，從重記2小過。雲林縣警察局局長顏旺盛則自請處分，並要求即日起針對轄內易引發聚衆鬥毆及羣聚的場所，加強巡邏路檢，全面掃蕩。,red
突然被告知继承近2亿遗产，台26岁兽医发文大吐“苦水”,【環球網報道】突然知道自己繼承了一筆近2億（新臺幣，下同）的遺產，你會怎麼做？近日，島內一名26歲男子就陷入了這樣一種困擾中。據臺灣“中時電子報”TVBS等多家媒體報道，一名臺灣大學畢業的26歲獸醫在社交平臺上苦惱表示，他突然繼承了一筆近2億的遺產，頓時不知如何是好，而更糟糕的是，工作的成就感也莫名的消失了。據報道，該獸醫講述自己的經歷稱，自己目前單身、無車無房，在職場上已經快滿2年，年薪加年終獎大約50萬，一年開銷差不多20萬以內，雖稱不上富有，但也不愁吃穿，生活過得非常充實，直到去年12月，父母嚴肅地坐在客廳說要跟他談談，他的人生因此大變。這名獸醫說，他的爸媽告知他，在7年前從爺爺那繼承了一筆相當龐大的遺產，由於爸媽都是退休公務員，有退休金，生活無虞，因此想把這筆遺產交給他處理。至於到底有多龐大，他羅列明細稱，“現金部分：活期存款200萬；定期存款2200萬（利率1.1%，每月配息）；6年儲蓄險2040萬（已繳完，不解約的話2.25%年配息）”，加上3筆土地，價值約1.4億左右，總額近2億。他表示，自己以前曾夢想中樂透，但現在真的像中樂透了，卻不知道該如何是好，如今4個月過去了，除了原本戶頭，其他的錢完全不敢碰，生活依舊，騎摩托車上班下班，加班沒加班費，最開心的領薪水日，卻突然變得好像有那麼一點怪怪的，成就感正在莫名的消失，這讓他陷入彷徨，猶豫自己是否該離職，但離職後又不知該做什麼。報道稱，貼文曝光後，有島內網民留言開玩笑稱：“哇，我幻想的劇情居然真的在你身上發生了，就存着啊！反正總會有用到的時候，話說原po缺妹妹嗎”“分一些給我嗎”“還不趕緊放照片，徵女友時間到了”還有人給他提建議稱，“如果是我一定辭，自己開一家，找獸醫來幫我上班”“創業一下”“不要離職～下班後可以做些觀念正確的理財跟投資的事情，用錢賺錢是很快樂的”。也有網民表示，“我是覺得心態上千萬撐住，萬一沉淪很容易變敗家子”“祝你好運！這些錢你看起來很多，可是這是爺爺很辛苦的存下來的，也可能是爺爺的爺爺。總之，祝你好好的運用”“畢竟是祖上陰德，自己拿一筆，剩下的留給後代”。,red
台湾读硕人数近年走低 或因台湾高阶研发人力需求小,中新社臺北4月15日電 臺灣教育主管部門最新統計顯示，近年臺灣研究所就讀人數走低，2018學年研究所畢業生減至5.8萬人，較2011學年的峯值6.4萬人減少逾6000人。分析指，主因是臺灣產業以中小企業爲主，大多不需高階研發人力，且高教師資飽和。 據《聯合報》報道，有學者指出，越來越多臺灣青年不願投入研究所，一是因高階研發人力需求小，二是高教師資員額飽和，沒有青年博士的教職缺，導致多數臺生讀完學士、碩士後就進入職場，無法留住人才。 統計還顯示，就臺灣研究所畢業生就讀領域觀察，2018學年以“工程、製造及營建”排第一，佔畢業生近三成。其次爲“商業、管理及法律”，佔比24%。近年文創產業興起，促使“藝術及人文”進入前三，佔比8.7%。(完) ,red
台军一上校与友聚餐后返家休息，今早被发现死亡,【環球網報道】據臺灣“中央社”4日報道，臺軍後備指揮部一名上校副旅長，昨晚（13日晚）與友人聚餐後返家休息，今日（14日）早上卻被家人發現已無呼吸心跳。桃園地檢署檢察官與法醫今天進行相驗，初步調查死因爲心因性休克，其家屬對死因無意見。報道稱，桃園市警察局桃園分局人員表示，上午接獲民衆報案，派人前往查看，警方到場後發現，一名男子已經沒有呼吸心跳，立即協助家人呼叫消防局救護人員，經過確認男子明顯死亡，轉由家屬處理後續事宜。臺警方表示，根據其家人轉述，該名副旅長曾利用昨晚休假時間，與桃園地區友人相約餐敘，席間有飲酒，結束餐敘後返回住處休息，但平時作息正常的他早上卻遲遲未起牀，家人到臥室才發現其全身冰冷，已無呼吸心跳，立刻向警方報案。報道稱，臺軍後備指揮部在接獲訊息後，派人前往死者家中探視並協助處理。桃園地方檢察署檢察官與法醫也在今天下午進行相驗，以釐清死因，初步調查死因爲心因性休克，沒有外力介入他殺的嫌疑，家屬對死因無意見。,red
台湾导演钮承泽性侵案：被判4年 可上诉,中新網4月14日電 據臺灣《聯合報》報道，臺灣導演鈕承澤被控性侵劇組女助理案，4月14日上午在臺北地院審結，依強制性交罪判刑鈕承澤4年，案件可上訴。 3月，法院開辯論庭，鈕承澤稱以爲女助理知道自己喜歡她，因此沒有主觀犯意，盼合議庭給予緩刑宣告。 公訴檢察官則認爲，被害人是電影劇組一員，與鈕承澤有上下隸屬職場關係，被害人沒有反抗只是爲了保住工作而已，鈕承澤不認罪，犯後態度不佳，不能量以法定最低刑，具體求刑3年4月。 臺北地檢署指控，鈕承澤執導電影時認識被害人，2018年11月23日，劇組原訂召開工作會議，鈕承澤臨時取消會議，改邀友人到家裏聚會，並藉機請劇組人員帶被害人到場；11月24日凌晨，劇組人員離開，被害女子一人獨留鈕承澤家中。 檢警偵查後，採信被害人指述，認定鈕承澤涉強制性交罪，將鈕承澤起訴。 ,red
