AIT台北办事处处长郦英杰吊唁台军死去士兵，目的何在？,“美在臺協會”（AIT）臺北辦事處處長酈英傑。（圖片來源網絡） 臺海軍陸戰隊本月3日舉行搶灘操演，突擊艇翻覆，造成陳志榮及蔡博宇等士官兵罹難，“美在臺協會”（AIT）臺北辦事處處長酈英傑日前罕見出席這兩名在演習中死去士兵公祭。輿論認爲，酈英傑表達哀悼只是表面動作，實質帶有不可告人的政治目的。 一向“高高在上”的酈英傑，居然親臨臺軍士兵公祭，向受難者家屬握手致哀。如此大費周章，真的是單純想表達哀思嗎？ 當然不是！如果AIT如此好心，爲何在臺灣遭受自然災害的時候，不見AIT臺北辦事處人員前往救災救援、爲死去的民衆弔唁默哀呢？ 那酈英傑此舉目的何在？其一，拉攏感情，固化民進黨當局及臺軍官兵對美的依賴和感激。其二，繼續渲染兩岸敵對情緒，製造危機感，持續強化兩岸對立對抗氛圍。其三，傳達美方作爲“後盾”支持臺軍的信號，提升民進黨當局“以武拒統”“倚美謀獨”的信心和勇氣。 “美國在臺協會”近來動作頻頻，在挑撥兩岸關係方面可謂不遺餘力。從去年底臺灣“兩項選舉”時，大肆污衊稱大陸通過釋放假信息、對臺施壓“影響臺灣選舉”，以此強化“仇中”情緒，藉機影響島內民衆投票傾向。今年4月底，AIT連續在網絡媒體發表煽動言論，鼓動民進黨當局參加世衛組織、世衛大會，以推動臺灣擴大國際參與的藉口，企圖在國際上製造“兩個中國”，加劇兩岸對抗。5月，AIT臺北辦事處處長酈英傑“建議”將“中華職棒”更名爲“臺灣職棒”，明顯是鼓動民進黨當局推動“去中國化”，刻意擴大兩岸嫌隙。 如此看來，AIT是美國挑撥兩岸關係的前哨，島內民衆要看清形勢，認清美國把臺灣當棋子使的真實嘴臉。美國在臺協會給兩岸關係添亂，無非是想加劇兩岸對抗，最終會給臺灣帶來無窮的災難，而不是和平與繁榮。（文/雙九）,red
台湾新增3例新冠肺炎确诊病例，累计376例,【環球網報道】據臺灣“中時電子報”7日報道，臺灣地區流行疫情指揮中心今天（7日）稱，臺灣新增3例新冠肺炎確診病例，均爲境外輸入。截止目前，臺灣確診病例累計376例。臺灣地區流行疫情指揮中心稱，島內新增的3例確診病例爲1男2女，年齡均20多歲，入境日介於3月27日至30日，發病日介於3月30日至4月4日，出境目的爲就學及探親，發現管道爲居家檢疫（2例）及居家隔離（1例）。今日新增確診病例中，第374例病例於英國就學，3月29日入境後返家進行居家檢疫，4月4日起出現腹瀉、咳嗽、流鼻水、嗅覺遲鈍等症狀，5日主動通知衛生單位安排就醫採檢，於今日確診。第375例病例於2月25日至3月27日至法國探親，期間曾至英國、荷蘭、比利時旅遊，患者返臺後進行居家檢疫，陸續於3月30日至4月2日出現鼻塞、喉嚨不適、失去嗅覺、微喘、發燒、腹瀉等症狀，4月3日聯繫臺衛生單位後就醫採檢，於今日確診。第376例病例爲第370例病例友人，於美國就學，3月30日與第370、371例病例一同返臺，居家檢疫期間因返臺搭乘的班機上有其他旅客確診，因此改列爲居家隔離的接觸者。第376例病例於4月2日至5日陸續出現咳嗽、鼻塞、流鼻水及噁心症狀，由衛生單位安排就醫採檢，於今日確診。,red
台湾“毒航班”累计9人确诊 首所幼儿园全面停课,【海外網4月7日綜合報道】 臺灣6日新增10例新冠肺炎確診病例，分別爲9例境外移入和1例本土感染。其中本土感染者爲一名4歲男童，是此前兩位確診病例的同住家人，男童所在幼兒園成爲臺灣首所因新冠肺炎全面停課的案例。 據臺灣“聯合新聞網”報道，該所幼兒園此前只是單班停課，6日公佈確診案例後全面停課。臺灣“流行疫情指揮中心”發言人莊人祥表示，這名4歲男童發病到確診之間，到幼兒園上課4天半，該園即起全面停課14天。 幼兒園的38名老師、學生及廚工需居家隔離，另有83名師生需自主健康管理。另男童家庭羣聚3名確診案例的接觸者共175名，與男童同住的父母和弟弟採檢結果均爲陰性。 此外，6日新增的9名境外移入案例中，3人來自於3月30日自紐約返臺的“毒航班”，該航班乘客前後累計共有9人確診。新增的三名確診旅客中，第364號案例入境時主動向機場申報有症狀並採檢，但檢驗結果爲陰性，居家檢疫期間持續不適，4月5日第三次採檢才確診。 “指揮中心”此前於4月2日起提高該航班乘客及空服員等336人防疫等級，從居家檢疫改列居家隔離，提高風險追蹤強度。另由於該航班旅客染病機率偏高，且多集中在第四十幾排座位附近，臺灣“指揮中心”6日特別公佈確診9人座位圖，莊人祥說，目前仍無法排除在機上相互傳染的可能性。 截至4月6日，臺灣累計確診新冠肺炎373人。由於清明假期島內人員往來頻繁，部分景點人流密集，“指揮中心”呼籲假期裏曾前往人潮擁擠地區的民衆自覺做好14天健康管理，避免出入公共場所，外出佩戴口罩，儘可能在家上班。（海外網 朱惠悅）,red
台湾华航一班机9人感染新冠肺炎 座位都为四十至六十多排,爲避免感染，空乘員身穿全副防護裝備，但華航一架班機仍出現9例確診病例。（圖片取自臺媒） 中國臺灣網4月7日訊 據臺灣《聯合報》報道，臺灣華航3月30日自紐約飛往臺灣的一架班機迄今已有9位新冠肺炎確診者。臺灣地區流行疫情指揮中心發言人莊人祥分析確診者座位，其中6人坐在四十幾排，3人坐在六十幾排，研判發病日在入境臺灣前的感染者應在紐約感染，至於較晚發病者，可能在紐約感染、也可能在飛機上感染。 據報道，最早確診的前5例都在入境臺灣前14天即有症狀，在機場被通報採檢、4月1日確診。另有一名20多歲的女性，雖在入境前發病，卻未於機場採檢，回家居家檢疫期間出現症狀，4月1日被通報採檢，3日確診。 4月1日該班機有5名旅客確診、1人被通報爲疑似病例，臺灣流行疫情指揮中心決議自4月2日起，該班機323名旅客、13名空乘員，全部從“居家檢疫”對象改爲“居家隔離”對象。 據報道，全機成員轉列隔離後，又新增3名確診案例，其中2名20多歲男性在轉列“居家隔離”後兩天內陸續發病，很快被通報確診。只有1名30多歲的女性，在入境前有症狀，機場採檢卻是陰性，隔離期間症狀持續，4月3日發燒，但第二次採檢仍爲陰性，直到5日第三次採檢才轉陽性。（中國臺灣網 李寧）,red
台媒曝：美籍军火商藏蔡办旁豪宅开赌场，引发维安隐患,【環球網報道】臺灣《鏡週刊》7日發文爆料，臺灣警方3月破獲一個德州撲克職業賭場，逮捕近50名賭客，包括境外外人士與臺灣人。報道稱，該豪宅賭場的承租戶是一名與臺當局有密切往來的美籍軍火商，賭場就位於臺北市博愛特區附近的豪宅“揚升君臨”，距離蔡英文辦公室僅400米，走路只要5分鐘。此事引發維安隱患，臺當局高層要求徹查、懲處。《鏡週刊》稱，該美籍軍火商一年前以每個月19萬新臺幣的價碼，租下16樓一戶住宅，作爲在臺灣的棲身之所。他平日常出入臺北市小巨蛋附近的德州撲克協會，後來在協會裏認識不少從事國際匯兌的朋友，爲了增進彼此的互動及人脈，也想多賺點錢，10個月前開始在承租的豪宅裏開起賭場。報道提及，據知情人士稱，有能力到豪宅賭博的，背景都不錯，多少認識一些臺當局官員，因此發生帳務糾紛後，自然會找人投訴報復，臺當局高層掌握訊息後，大吃一驚，要求警方組成項目小組進行調查。據報道，3月8日（週日）凌晨，臺北市警方部署完成，在“管委會”人員及保安的帶領下，到達16樓一戶大門前，佯稱要送東西，住戶開門後，警方衝入屋內，逮捕近50名賭客，其中包括境外人士與臺灣人。報道引述知情人士說法稱，就法律而言，這些人雖只犯了賭博罪，但承租戶是可能掌握軍事機密、武器採購細節的軍火商，在距離蔡英文辦公室400米的豪宅內開賭場，且出入人員複雜，臺當局警政及維安單位卻毫不知情，這對於蔡英文辦公室人員恐有安全上的疑慮。《鏡週刊》稱，2009年“揚升君臨”建設案推出時，國民黨“立委”羅淑蕾在臺“立法院”質詢時，就曾質疑高樓層住戶可直接鳥瞰臺當局領導人辦公室，對當時臺當局領導人馬英九的隱私與安全是否會產生疑慮？時任臺當局安全部門“副局長”林成東曾迴應稱：“當然是有！”此事一度在島內引發討論。,red
台媒：台4刑警追捕通缉犯，警车反被嫌犯开走,【環球網報道】距臺灣“TVBS”“東森新聞雲”等媒體7日報道，臺灣花蓮今天（7日）凌晨發生了通緝犯開警車逃逸事件。報道稱，7日凌晨零時左右，花蓮港務警察4名刑警在花蓮市區追捕一名通緝犯。過程中，4名刑警所駕駛偵防車卻被嫌犯趁機開走。嫌犯開警車逃逸後，警方進行攔查一個小時，在吉安鄉找到了被搶的偵防車，但嫌犯已經逃逸。臺警方目前還在追緝當中。,red
清明假期岛内现旅游人潮，有民众逛夜市不戴口罩引担忧,【環球網報道】臺灣清明假期即將結束，據臺媒報道，過去幾天，島內各大景點、夜市涌現人潮，不僅遊客之間社交距離不足，更出現一些人逛夜市不戴口罩的情況。報道提及，在臺灣宜蘭羅東夜市的民權路側，小吃攤位前擺着桌椅，遊客上前嚐鮮，但吃飯同時旁邊有人潮走過，且未戴口罩者多。一名在民權路經營冰品的攤商看到人潮無奈表示，人少怕賺不到錢，但人多又擔心疫情，尤其沒戴口罩的人不少，看在心裏確實很害怕，她只能把口罩戴緊，勤消毒，也希望民衆戴好口罩，保持好距離。報道稱，宜蘭縣政府工旅處對此表示，因爲夜市提供餐飲飲食服務，難強制要求戴口罩以及保持安全距離，不過，基於防疫，已經加強倡導，希望民衆落實戴口罩、勤洗手、保持距離。據臺灣“中時電子報”此前報道，實際上，清明假期開始前，臺灣新竹馬偕醫院急診外科主任白永嘉就曾在社交媒體發文表示，島內疫情會不會因民衆出遊大爆發，清明假期這段時間是重要關鍵。他觀察到民衆戴口罩及洗手消毒時有一些不好的習慣，讓他很擔心，恐成防疫破口。此後，白永嘉又轉發墾丁和花東夜市滿滿人潮的照表示，實在很令人擔憂，希望不要有任何帶原者在其中！否則可能在一週出現類流感症狀暴增、三週後負壓隔離病房爆滿的恐怖景象。他說，防疫人員每天工作量這麼大，醫護醫檢放射呼吸治療師每天在醫院堅守，相信看到這畫面一定很無言又無力。他提醒稱，臺灣真的不能這樣鬆懈啊。,red
桃园机场单日旅客量跌破千人 创启用41年来历史新低,受到新冠肺炎疫情影響，桃園機場單日旅客量已經跌破千人關卡，最低僅961人，再創啓用41年來最低紀錄。（圖片來源：臺灣《聯合報》） 中國臺灣網4月5日訊 據臺灣《聯合報》報道，新冠肺炎疫情嚴峻，桃園機場單日旅客運輸量4日已經跌破千人，僅961人，再度創下啓用41年來歷史新低紀錄。 據報道，桃園機場1日旅運量2130人，2日2163人，都還維持在2000人以上。3日卻跌破2000人，僅1423人，包括出境459人，入境964人。4日桃園機場旅運人次直接跌破千人關卡，全天僅961人，包括出境399人，入境562人，再度創下啓用41年以來最低紀錄。 報道稱，桃園機場5日預報旅客量1896人，包括出境537人，入境1359人。預報人數僅爲航空公司根據旅客訂位提供的參考資料，實際旅運量應該會低於這個數字。（中國臺灣網 李寧）,red
又是喝咖啡染疫！台北市旅行社主管感染新冠肺炎,新冠肺炎疫情未歇，清明假期民衆到百貨美食街消費，有業者在用餐座位區使用透明隔板安全區隔。（圖片來源：臺灣“中時電子報”） 中國臺灣網4月5日訊 又是喝咖啡染疫！據臺灣《中國時報》報道，臺北市旅行社日前公告，公司內某主管（案335）4月2日感染新冠肺炎，臺灣地區流行疫情指揮中心證實他曾與案291一同喝了1小時的咖啡，疑似因此中招。旅行社指出，該員雖沒有業務也無與其他同事互動，但3月30日曾短暫到會議室介紹講課老師，公司得知他確診後已進行全面消毒，更宣佈暫停營業至4月13日，14日才恢復上班。 根據旅行社公告，經臺北市衛生局通報，4月2日有同仁感染新冠肺炎，經查此同仁爲代理部主管，因屬新成立部門，該部僅該員1人，且該部完全沒業務，與其餘同事更無互動。不過，3月30日早上10時30分，他有在會議室介紹講課老師，約8分鐘後離開，當時未有發燒症狀且全程配戴口罩。 衛生局於4月3日到旅行社查看與瞭解，初步認定被感染的風險很低，公司也在2日實施辦公室全區消毒。該旅行社宣佈，暫停開放辦公室及實施人員健康管理至4月13日，4月14日恢復上班。 臺灣地區流行疫情指揮中心昨亦證實，案335爲50多歲男性，因多日腹瀉不適，曾至診所及醫院就醫，3月20日與案291喝了1小時的咖啡，3月23日發病，曾2度就診未緩解。因得知案291確診，於31日再度就醫，當天即收治負壓隔離病房採檢，4月2日確診，相關接觸者居家隔離中。 臺當局“交通部觀光局”主祕的兒子（案277）日前從境外返臺，駐桃園機場主管帶着下屬（案269）前往接待，等待時間也喝了半小時的咖啡，導致下屬被傳染新冠肺炎，還牽連到5歲的兒子。這回案335是此波疫情當中，第二例因喝咖啡中標的個案。（中國臺灣網 李寧）,red
台当局"健保署"员工不戴口罩大闹北捷车站 还怒骂工作人员,一名中年男子在本月1日因不願配合戴口罩，大鬧北捷車站，事後遭爆料竟是“健保署”員工。（圖片取自臺媒） 中國臺灣網4月5日訊 據臺灣“中時電子報”報道，新冠肺炎疫情延燒，臺當局規定搭乘大衆運輸必須全面配戴口罩，但日前（1日）一名男子欲搭乘捷運卻不願戴口罩，大鬧臺北捷運東門站，期間不斷怒罵保安，就連一旁熱心提供口罩的女子也被牽連。 1日晚間8點，有網友在網上發文指出，臺北捷運東門站內一名中年男子不滿保安勸說配戴口罩，竟破口大罵，引起圍觀，一名女子見狀掏出多的口罩給男子，但男子非但不領情，反嗆“你有錢就別說屁話”，接着更嗆保安“捷運現在有規定不戴口罩不能搭？你叫什麼名字”，就連一旁錄像的該網友也被叫囂挑釁，態度相當囂張。 事後傳出這名失控的中年男子竟是臺當局“健保署”員工，對此臺灣地區流行疫情指揮中心指揮官陳時中4日在疫情說明會上證實該名男子身份，但他聲稱此人並非正式公務人員。（中國臺灣網 李寧）,red
高雄市政府团队清明假期还在忙着铺路 台网友：感动,清明假期，高雄市政府團隊還在忙着鋪路。（圖片取自臺媒） 中國臺灣網4月5日訊 據臺灣“中時電子報”報道，這幾天正逢清明節假期，有韓粉在網絡上上傳了一段高雄市三民區鼎強路道路重新整鋪的影片。其他網友看後不禁說，韓市府團隊連假還在忙着鋪路，很感動。 該韓粉在網絡上上傳了一段影片，只見車輛忙進忙出在鋪設路面。其他網友看後表示，“韓市府團隊假日沒休假，爲了高雄市民鋪設平整的馬路，真是贊贊贊！”“市長及其市府團隊就是超級贊，揹負着那麼多負債，還是一直繼續努力推動那些‘前朝’沒有做到的基礎建設，很感動！”“辛苦了，有你們真好。”“高雄的路真是百廢待舉。”“謝謝廠商及施工團隊用心鋪設好路，給予市民平安的道路。”（中國臺灣網 李寧）,red
5岁男童骑自行车撞特斯拉，台警方对其酒测引议论,【環球網報道】據臺灣“中央社”4日報道，臺中市大里區一名5歲男童昨天（3日）傍晚騎自行車撞到一輛特斯拉電動汽車，車主報案後，臺警方到場爲5歲男童進行酒測引發民衆議論。臺警方今天（4日）對此稱，作業程序並沒有明定幾歲不用實施酒測。據報道，臺警方表示，昨天下午5時多接獲民衆報案發生車禍事故，前往現場發現是5歲男童騎腳踏車撞到停在民宅門口的特斯拉電動汽車，車子有被擦撞痕跡，隨即依規定到場測量距離，並對肇事者進行酒測。報道稱，由於特斯拉車主楊姓男子將警方處理事故過程畫面公佈在地方臉書社團，引發大批網友留言討論，有些網友認爲警方及車主根本小題大作，連小孩子都不放過，而小朋友酒測的畫面也引起衆多網友議論。楊姓車主對此表示，昨天傍晚他將車子開回家停在門口準備卸貨時，就聽到撞擊車子的聲音，發現一名小男童騎腳車撞到車子的側身，小男童隨即呼朋引伴並告知父母前來，勇於承擔，沒有逃避責任。楊姓車主稱，因爲車子有保險，發生事故後要報出險，需要向警方報案，而警方到場後依規定對肇事者酒測，事情發生後，全案已經私下和解了。至於警方對5歲男童進行酒測引起議論，臺警方對此迴應稱，在道路上發生交通事故，包括慢車在內也要進行酒測，而自行車就是慢車的一種，作業程序中並沒有規定幾歲以下不用實施酒測，全案都是依規定進行。,red
台湾新增7例新冠肺炎确诊病例，累计355例,【環球網報道】據臺灣“中時電子報”4日報道，臺灣地區流行疫情指揮中心今天（4日）稱，臺灣新增7例新冠肺炎確診病例，其中6例爲境外移入，1例爲本地病例。截至目前，臺灣確診病例累計355例。報道稱，臺灣地區流行疫情指揮中心稱，島內新增本地病例爲一名40多歲男性，近期無出境史，3月30日出現發燒症狀至診所就醫，4月1日因味覺及嗅覺喪失至同一診所就醫，隔天再至醫院就醫後收治住院並採檢通報，於今日確診。臺衛生單位調查，患者獨自居住，平時活動地以住家及工作地爲主，將進一步調查相關接觸者，以釐清感染源。此外，臺灣地區流行疫情指揮中心稱，島內今日新增6例境外移入病例爲2男4女，年齡介於20多歲至60多歲，入境日介於3月15日至4月2日，發病日介於3月16日至30日。發病前活動地爲瑞士、美國、德國、英國及南美洲。其中第350例病例於3月12日至18日至美國工作，返臺時因與第197及第202例病例(赴美國探親之夫妻)搭乘同班機因此被列爲接觸者，第350例病例居家隔離期間，於3月30日出現輕微腹瀉情形，4月1日出現輕微胸悶症狀，於4月2日居家隔離期結束後，自行前往醫院就醫並採檢通報，於今日確診。第355例病例於2月20日至3月25日參加南美旅遊團，因與第259及331例病例同團被列爲接觸者，無疑似症狀，居家隔離期間於4月2日由臺衛生單位安排就醫採檢，於今日確診。該旅遊團截至目前共計3人確診。其餘4名境外移入病例爲獨立病例，出境目的爲就學或工作，發現管道爲居家檢疫(3人)及機場(1人)。,red
清明假期垦丁人潮汹涌 医生曝一个月后或现恐怖下场,清明假期墾丁大街涌現人潮，恐成防疫破口，警方在街上廣播，提醒大家“保持社交距離”。（圖片取自臺媒） 中國臺灣網4月4日訊 據臺灣“中時電子報”報道，新冠肺炎疫情持續延燒，但清明假期一到，墾丁大街上人潮擁擠，這景象讓不少醫師看了憂心忡忡。新竹馬偕紀念醫院急診醫學科部急診外科主任白永嘉在臉譜網（facebook）上貼出墾丁和花東夜市的照片，他忍不住直言，希望不要有任何帶原者在其中，否則一個月後就可能有千人以上感染。 雖然疫情仍在延燒，但碰上清明假期，民衆紛紛往各大景點跑。白永嘉在臉譜網轉發分享墾丁大街上滿滿人潮的照片，他指出，這是墾丁和花東夜市的照片，實在很令人擔憂，希望不要有任何帶原者在其中！否則可能在一週出現類流感症狀暴增、三週後負壓隔離病房爆滿的恐怖景象。 白永嘉以紐約當作例子說明，“紐約州的第四例在3月4日確診，現在已經成爲無法控制的地區，只要臺灣此刻有一個帶原者在人潮擁擠的地方，一個月後就可能千人以上感染”。他擔憂地說，防疫人員每天工作量這麼大，醫護醫檢放射呼吸治療師每天在醫院堅守，相信看到這畫面一定很無言又無力。白永嘉最後呼籲，真的要提醒每個民衆，臺灣真的不能這樣鬆懈啊！ 對於墾丁街上人潮摩肩擦踵，警方在大街上兵分兩路，步行及開着巡邏車沿街廣播，提醒民衆“保持社交距離”。（中國臺灣網 李寧）,red
台北新冠肺炎确诊病例达100例 全台仅剩5县市0确诊,臺灣最新確診地圖。（圖片取自臺媒） 中國臺灣網4月4日訊 據臺灣“中時電子報”報道，臺灣昨日新增9例新冠肺炎確診病例，累計348例，其中西半部全數淪陷，臺北市更是達到百例大關，全臺僅限5個縣市維持0案例。 根據臺“疾管署”確診地圖顯示，臺北市確診達100例最多、新北市82例、桃園市35例、臺中市34例、高雄市27例、彰化縣17例、臺南市13例、新竹市9例、屏東縣7例、新竹縣6例、雲林縣4例，基隆市、嘉義市、苗栗縣各3例，宜蘭縣、南投縣則是各2例，嘉義縣1例。 報道稱，臺灣西半部全數淪陷，全臺僅剩5縣市0確診，分別是花蓮縣、臺東縣、澎湖縣、金門縣和連江縣。（中國臺灣網 李寧）,red
台网友晒高雄新铺道路视频 惹其他人惊呼：这还是高雄吗？,網友上傳高雄左營河堤路的影片，惹不少網友驚呼“這條路終於鋪了”。（圖片取自臺媒） 中國臺灣網4月4日訊 據臺灣“中時電子報”報道，高雄市長韓國瑜上任後，“路平”是重要政績。有韓粉在網絡上上傳了一段高雄左營河堤路的視頻，不少網友驚呼：“這是高雄嗎？前年去玩時是平行世界嗎？” 該網友上傳的左營河堤路視頻讓其他網友大讚：這條路終於鋪了，真的是有點感動啊！只要是高雄人、又經常騎車走這條路的人，就知道先前整條路沒有一處是平坦的，還很像在騎越野車，路不平還有裂痕，只要有裂痕就會造成一些程度的高低差，當然會感覺一直在彈跳啊！感謝高雄市府和韓市長持續堅持“路平”政策。也有網友留言迴應說，“腳踏車與汽機車分開走很棒！沿着河堤走很舒服！”“一個不貪污的市長做事就是有效率。”“回臺灣時，也是在這裏溜達，吃吃喝喝，好想回去喔”。（中國臺灣網 李寧）,red
台湾清明假期景点被挤爆！ 医护怒：讲不听,墾丁大街。（圖片取自臺媒） 中國臺灣網4月3日訊 據臺灣“中時電子報”報道，近日，有臺灣網友在PTT（臺灣本土論壇）分享稱，新冠疫情擋不住臺人出遊，旅遊景點墾丁大街被擠爆。讓臺灣醫護怒罵，講都講不聽。 前段時間，有臺灣醫護人員在PTT上發文指出，希望大家別出境，結果根本擋不住，一些民衆照樣出境玩一波，結果臺灣14天后疫情也出現一波高潮。 而這次清明假期墾丁塞爆，反觀醫院、負壓隔離被前一波確診人員加海外回臺人員塞爆，真是不勝唏噓。 那位醫護人員在社交媒體怒喊，我們每個同事穿套隔離裝備汗都溼到衣服，怎麼就還是有人講不停、講不聽，14天后大家等着看，這羣在墾丁逛的人到底在想什麼？ 貼文曝光後，引發臺灣網友熱議，“已經說了少出門 不要去人多地方 可惜還是一堆不懂”、“我只能自律，放假四天我非必要都不出門，算是對醫護人員的一點敬意”、“知道美國怎麼輸給疫情的嗎？因爲自私的智障很多”。（中國臺灣網 全志強）,red
岛内疫情大爆发？ 台医生：清明假期很关键,臺灣民衆假期出遊。（圖片取自臺媒） 中國臺灣網4月3日訊 據臺灣“中時電子報”報道，清明假期即將到來，臺灣不少民衆希望趁假期出遊，但外界擔心恐掀疫情高峯。對此，臺灣新竹馬偕醫院急診外科主任白永嘉表示，島內疫情會不會因民衆出遊大爆發，清明假期這段時間是重要關鍵。 白永嘉在社交媒體指出，聽說目前臺灣景區，日月潭、墾丁、花東旅館幾乎都客滿了，但他觀察到民衆戴口罩及洗手消毒時有一些不好的習慣，讓他很擔心，恐成防疫破口。（中國臺灣網 全志強）,red
台网友分享高雄路面一夜惊人变化 附近居民：20年来第一次,高雄路面一個晚上完成柏油鋪設。（圖片取自臺媒） 中國臺灣網4月3日訊 據臺灣“中時電子報”報道，高雄市長韓國瑜上任後積極推動路平政策，路面改善工程大獲好評，讓許多民衆大讚。昨日（2日）有網友發文分享，稱家門前的路面，才短短一個晚上就完成整修，鋪設了柏油，且標線都已經畫好了，效率讓他相當驚訝。 該網友在臉譜網（facebook）社團“李四川後援會”表示，前一天傍晚道路管制，晚上就已經完成整條道路整修，鋪設了柏油，隔天早上起牀連路面標線都畫好了，且一旁的路面也已整修鋪設完成，他驚呼這是“高雄正在進行的世界奇蹟”。 其他人看了大讚“最棒的市府團隊，高雄有你們真好，辛苦了！加油”“身爲高雄市民，我很感謝韓市府團隊！我們真的很幸福！”“可是有部分高雄人還不知惜福”。也有住在附近的居民表示，“我住河堤路，這幾天在鋪柏油，晚上騎車感覺路上都會發亮，柏油路鋪的超讚的”“我也住河堤路，這是20年來，第一次鋪馬路。以前有坑洞，只補那一塊，所以一路都很醜……效率驚人。”（中國臺灣網 李寧）,red
吴宗宪曝与刘真生前最后对话 透露辛龙靠安眠药入睡,吳宗憲2005年與劉真合作主持節目。（圖片來源：臺灣“中時電子報”） 中國臺灣網4月3日訊 44歲的臺灣“國標舞女王”劉真3月22日不幸病逝，留下摯愛辛龍與4歲女兒霓霓相依爲命。據臺灣“中時電子報”報道，吳宗憲身爲劉真生前好友以及辛龍經紀公司老闆，仍持續每天關心辛龍，他2日凌晨接受記者訪問時表示：“剛剛還在安慰他，他悲傷得無法睡覺，需要吃安眠藥。我跟霓霓講話時，她竟然很懂事地說‘我要先哄爸爸睡覺’”，聽得他這個“阿伯”一陣鼻酸。 吳宗憲心疼地說，霓霓年紀還小，現在還不懂什麼是喪母之痛，但有一天她懂了，可能會開始找媽媽，“那種痛是會積累的，會很痛，需要漫長的陪伴”。他直言辛龍是“意志力薄弱”的人，之前講過不少令親友擔心的喪氣話，至今還是處在巨大悲傷中，“我只跟他講，霓霓就是劉真老師生命的延續，你們兩人的生命動力和力量都在這孩子身上。不管怎樣，你當爸爸的，就是要負責帶好、顧好霓霓！不要再瘦下去，要趕快讓自己健康、振作起來，回到人世的現實！” 吳宗憲回憶，劉真要去手術的前一兩天，曾和辛龍一起帶着霓霓去家裏看他，當天劉真跟他講了準備要去動手術的事，“Sandy（吳宗憲女兒）還拉着他們一起大力禱告。沒想到隔天接到‘手術失敗’的通知，我聽了整個人傻眼，差點跌坐在地上”。 吳宗憲傷心地說，聽到劉真要去動心臟手術時，他當下曾心想：“人好好的，看起來健健康康的，爲什麼要手術？”但這句話就是吐不出來，因爲當時辛龍有解釋，醫師說劉真的心臟瓣膜已經鈣化，如果沒有開刀，很可能突然一個昏厥就會“說再見”，是已經到了這麼危險的程度。他早知結果如此，當初那句心裏話就應該吐出來，“但千金難買早知道！”（中國臺灣網 李寧）,red
2月赴台旅客锐减6成 台学者估全年将减少2264亿观光收入,2月赴臺旅客銳減6成。（圖片取自臺媒） 中國臺灣網4月3日訊 據臺灣《經濟日報》報道，新冠肺炎疫情持續延燒全球，臺當局“交通部觀光局”最新統計指出，今年2月赴臺觀光客人數僅35.7萬，較去年同期狂減62.6%。由於3月全球疫情更爲嚴峻，不少地區都禁止民衆出境，觀光業者直言，3、4月份觀光人數將會再創歷史新低。 臺灣靜宜大學觀光系副教授黃正聰預估，今年1至3月的旅客數約120萬人次，4至10月則共計有300萬。假設疫情結束，11、12月觀光客數可達200萬，全年赴臺旅客數推估有620萬，將較去年減少566萬人次，推估共約減少高達2264億元新臺幣的觀光產值。 臺灣創新旅行社董事長李奇嶽說，現在疫情延燒全世界，歐美狀況尤其嚴重，看桃園國際機場旅客現在一天進出量僅一、二千人就知道，3、4月基本上已經無望了，甚至可以說上半年觀光業會非常慘，是各產業的重災區。全年旅客數應該會是去年的一半，對臺灣各觀光產業的衝擊非常大。因此，臺當局幫助業者的救命錢，希望可以儘快發放。（中國臺灣網 李寧）,red
台中市一处民宅凌晨起火 致2人死亡,臺中市一處民宅凌晨3時許突然起火，消防人員據報前往把火撲滅。（圖片取自臺媒） 中國臺灣網4月1日訊 據臺灣《聯合報》報道，臺中市太平區一處民宅凌晨3時許突然起火，消防人員據報前往把火撲滅，在屋內2樓發現2具燒焦遺體，初步判斷應是設籍在那兒的沈姓婦人和另外一名女性，起火原因正在調查中。 據報道，該戶鄰居林姓男子表示，凌晨3時28分許，他下樓抽菸，發現斜對面住戶裏有火光及濃煙冒出，隨即打電話報警，當時巷內很安靜，未發現有人員進出。 據報道，現場燃燒面積約15平方米，在2樓後側臥室內的牀鋪及地上發現2名死者。其中2樓後側臥室全面燒燬、1樓客廳傢俱有部分燒燬。 因2名罹難者已被燒焦，外觀難以辨識特徵，但初步判斷應是設籍在那兒的沈姓女子（60歲）和另外一名女性。目前已聯繫上沈婦的子女前來，以釐清案情。（中國臺灣網 李寧）,red
台网友一张图曝高雄惊人变化：路更平了、灯更亮了,高雄新路面鋪設實景。（圖片取自臺媒） 中國臺灣網4月1日訊 據臺灣“中時電子報”報道，高雄市長韓國瑜上任一年多，大大小小的政績市民感受也許不同，但韓粉們就能精準地感受出高雄的變化了。有韓粉就表示，高雄和臺南交界的濱海公路上，高雄端路面路更平了、燈更亮了，不再是幾年前坑坑窪窪的慘狀。 臉譜網（facebook）粉絲專頁“韓黑父母不崩潰”3月31日發文表示，高雄“路平燈亮不是誰的專利，高雄也不是誰能夠獨佔！”該粉專指出，兩個相鄰的城市，高雄和臺南竟有天壤之別，高雄新裝設的LED燈，對比縣界道路後，就是比臺南還亮。該粉專也同時指出，不論喜不喜歡韓國瑜，也請感謝高雄市府團隊所做出的努力。 其他韓粉也表示，“家門前大馬路上上星期纔剛換LED燈 ，不只馬路連人行道都照的光亮清楚，照明度非常高，真神奇”“高雄市府團隊必須贊”“減少交通事故，功德無限”“韓國瑜市長、李四川副市長及市府團隊大家辛苦了”。（中國臺灣網 李寧）,red
